OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
3217,2023-05-11,CUST416,North,OfficeSupplies,Binders,Binder A,4,974,3896,514.67
3218,2023-11-04,CUST371,South,Furniture,Bookcases,Bookcase B,2,873,1746,91.03
3219,2023-05-05,CUST456,East,Technology,Laptops,Laptop B,7,842,5894,364.82
3220,2023-12-30,CUST466,West,Furniture,Bookcases,Bookcase A,3,494,1482,309.41
3221,2023-01-21,CUST494,East,OfficeSupplies,Paper,Paper B,3,86,258,26.78
3222,2023-01-10,CUST411,South,Furniture,Tables,Table A,7,661,4627,654.2
3223,2023-09-07,CUST114,East,OfficeSupplies,Paper,Paper A,3,512,1536,305.4
3224,2023-08-17,CUST303,East,Technology,Laptops,Laptop A,3,709,2127,476.53
3225,2023-09-06,CUST083,South,OfficeSupplies,Paper,Paper A,9,573,5157,1248.27
3226,2023-01-12,CUST319,North,Furniture,Bookcases,Bookcase A,1,439,439,51.48
3227,2023-07-15,CUST133,East,Furniture,Tables,Table B,9,90,810,129.9
3228,2023-10-06,CUST324,South,Furniture,Bookcases,Bookcase A,4,520,2080,498.64
3229,2023-09-08,CUST021,North,Furniture,Chairs,Chair A,5,956,4780,253.2
3230,2023-09-20,CUST049,South,OfficeSupplies,Paper,Paper A,1,344,344,56.46
3231,2023-12-20,CUST075,North,Technology,Phones,Phone C,2,933,1866,366.75
3232,2023-05-05,CUST319,North,Technology,Accessories,Accessory B,7,557,3899,389.87
3233,2023-12-20,CUST380,West,OfficeSupplies,Binders,Binder B,9,731,6579,804.57
3234,2023-09-22,CUST114,West,Furniture,Tables,Table A,4,973,3892,726.3
3235,2023-02-17,CUST307,West,OfficeSupplies,Binders,Binder A,1,891,891,174.58
3236,2023-03-15,CUST336,East,OfficeSupplies,Binders,Binder B,4,762,3048,678.29
3237,2023-07-27,CUST372,East,OfficeSupplies,Paper,Paper B,6,414,2484,388.65
3238,2023-09-16,CUST308,North,Furniture,Bookcases,Bookcase A,1,824,824,175.71
3239,2023-09-07,CUST332,North,OfficeSupplies,Paper,Paper A,9,588,5292,1274.73
3240,2023-06-05,CUST455,West,OfficeSupplies,Art,Art A,3,317,951,141.67
3241,2023-11-18,CUST346,West,Furniture,Chairs,Chair A,5,822,4110,616.19
3242,2023-01-16,CUST438,North,Furniture,Tables,Table A,1,626,626,82.41
3243,2023-01-19,CUST066,South,Technology,Accessories,Accessory B,7,589,4123,405.85
3244,2023-11-06,CUST409,South,OfficeSupplies,Paper,Paper B,2,411,822,144.49
3245,2023-05-19,CUST039,North,OfficeSupplies,Art,Art B,9,328,2952,314.86
3246,2023-05-03,CUST218,South,OfficeSupplies,Paper,Paper A,9,65,585,33.03
3247,2023-12-20,CUST393,South,Technology,Phones,Phone C,2,490,980,239.3
3248,2023-07-16,CUST180,South,Technology,Accessories,Accessory A,6,137,822,92.16
3249,2023-09-10,CUST265,North,Furniture,Tables,Table B,6,415,2490,267.86
3250,2023-05-05,CUST234,West,Furniture,Bookcases,Bookcase A,3,270,810,101.08
3251,2023-04-23,CUST389,South,OfficeSupplies,Binders,Binder A,6,195,1170,129.97
3252,2023-07-06,CUST319,North,OfficeSupplies,Paper,Paper B,9,191,1719,269.61
3253,2023-05-12,CUST360,East,OfficeSupplies,Paper,Paper A,8,695,5560,479.55
3254,2023-11-26,CUST034,West,Furniture,Bookcases,Bookcase A,4,586,2344,305.8
3255,2023-09-29,CUST059,North,Furniture,Chairs,Chair B,5,23,115,8.66
3256,2023-04-05,CUST369,North,Technology,Phones,Phone C,9,597,5373,673.03
3257,2023-04-13,CUST054,South,OfficeSupplies,Paper,Paper A,7,867,6069,1135.56
3258,2023-12-21,CUST349,West,Furniture,Bookcases,Bookcase A,1,584,584,105.22
3259,2023-10-09,CUST360,East,Technology,Accessories,Accessory B,3,827,2481,451.22
3260,2023-05-14,CUST129,North,OfficeSupplies,Paper,Paper A,8,997,7976,1564.12
3261,2023-12-07,CUST472,East,Technology,Accessories,Accessory B,9,691,6219,319.39
3262,2023-09-06,CUST235,East,Furniture,Chairs,Chair C,3,97,291,72.51
3263,2023-11-08,CUST268,North,Furniture,Bookcases,Bookcase A,1,636,636,62.45
3264,2023-09-10,CUST445,East,OfficeSupplies,Binders,Binder A,6,277,1662,314.18
3265,2023-07-29,CUST446,South,Technology,Laptops,Laptop B,1,890,890,100.87
3266,2023-08-04,CUST205,South,OfficeSupplies,Art,Art B,8,84,672,42.46
3267,2023-02-04,CUST289,West,Furniture,Bookcases,Bookcase A,2,169,338,42.4
3268,2023-08-17,CUST346,East,OfficeSupplies,Binders,Binder B,1,452,452,108.19
3269,2023-08-05,CUST034,North,OfficeSupplies,Art,Art A,7,270,1890,400.99
3270,2023-09-20,CUST312,South,Furniture,Chairs,Chair A,5,417,2085,336.86
3271,2023-10-31,CUST212,West,Technology,Phones,Phone A,3,382,1146,281.61
3272,2023-10-25,CUST317,East,Technology,Phones,Phone B,6,550,3300,229.43
3273,2023-02-04,CUST271,East,Furniture,Bookcases,Bookcase A,1,478,478,76.61
3274,2023-08-22,CUST059,South,Furniture,Tables,Table A,6,767,4602,713.44
3275,2023-07-26,CUST344,North,Furniture,Chairs,Chair A,5,587,2935,614.56
3276,2023-04-03,CUST256,East,Furniture,Tables,Table A,5,63,315,73.03
3277,2023-03-27,CUST274,West,Furniture,Chairs,Chair B,3,597,1791,207.06
3278,2023-07-03,CUST280,West,Furniture,Chairs,Chair C,2,913,1826,256.83
3279,2023-07-16,CUST387,East,Technology,Laptops,Laptop A,5,297,1485,249.74
3280,2023-10-18,CUST180,North,OfficeSupplies,Paper,Paper B,7,896,6272,1320.89
3281,2023-08-10,CUST274,South,Furniture,Chairs,Chair A,4,424,1696,224.84
3282,2023-06-03,CUST304,West,OfficeSupplies,Binders,Binder A,8,277,2216,545.59
3283,2023-11-09,CUST008,West,OfficeSupplies,Art,Art A,5,572,2860,427.68
3284,2023-02-28,CUST058,East,Furniture,Chairs,Chair C,3,451,1353,229.11
3285,2023-12-23,CUST304,East,Technology,Phones,Phone B,9,331,2979,186.32
3286,2023-05-02,CUST334,West,OfficeSupplies,Paper,Paper A,7,33,231,38.76
3287,2023-11-25,CUST356,North,Furniture,Chairs,Chair C,3,188,564,75.85
3288,2023-05-17,CUST237,South,OfficeSupplies,Paper,Paper A,1,934,934,109.38
3289,2023-09-22,CUST135,West,Furniture,Bookcases,Bookcase B,3,747,2241,475.26
3290,2023-05-19,CUST125,North,Technology,Accessories,Accessory B,5,462,2310,317.37
3291,2023-06-13,CUST092,West,Technology,Accessories,Accessory B,8,73,584,90.04
3292,2023-09-09,CUST140,East,Furniture,Tables,Table A,3,897,2691,481.38
3293,2023-06-27,CUST297,West,Furniture,Bookcases,Bookcase A,7,622,4354,443.27
3294,2023-05-08,CUST342,North,Furniture,Tables,Table A,5,976,4880,816.14
3295,2023-05-30,CUST294,East,Furniture,Chairs,Chair B,3,791,2373,478.54
3296,2023-04-25,CUST195,North,OfficeSupplies,Binders,Binder B,7,686,4802,1186.98
3297,2023-06-03,CUST141,East,Furniture,Chairs,Chair C,2,327,654,84.46
3298,2023-12-09,CUST387,East,Technology,Accessories,Accessory A,7,605,4235,844.24
3299,2023-03-04,CUST347,West,Furniture,Bookcases,Bookcase B,4,491,1964,170.73
3300,2023-10-07,CUST072,West,Furniture,Bookcases,Bookcase B,9,370,3330,640.48
3301,2023-12-05,CUST437,North,Furniture,Tables,Table B,8,496,3968,641.72
3302,2023-02-09,CUST359,South,Furniture,Chairs,Chair A,6,585,3510,739.26
3303,2023-12-31,CUST170,South,Technology,Accessories,Accessory A,2,705,1410,200.91
3304,2023-03-13,CUST472,North,Furniture,Chairs,Chair B,1,886,886,152.03
3305,2023-08-06,CUST107,West,Furniture,Bookcases,Bookcase A,7,734,5138,1251.69
3306,2023-01-31,CUST368,South,Furniture,Bookcases,Bookcase A,6,112,672,150.79
3307,2023-04-18,CUST309,South,OfficeSupplies,Paper,Paper B,4,845,3380,500.04
3308,2023-03-22,CUST268,South,Furniture,Tables,Table B,6,919,5514,586.61
3309,2023-06-30,CUST157,East,Technology,Phones,Phone C,6,575,3450,281.89
3310,2023-07-11,CUST024,South,OfficeSupplies,Art,Art B,9,404,3636,351.53
3311,2023-05-14,CUST421,West,OfficeSupplies,Art,Art B,5,904,4520,916.3
3312,2023-06-15,CUST425,East,Furniture,Tables,Table A,1,402,402,56.19
3313,2023-03-06,CUST221,South,Furniture,Tables,Table A,4,995,3980,514.92
3314,2023-07-26,CUST466,South,OfficeSupplies,Art,Art B,3,246,738,94.19
3315,2023-02-11,CUST139,South,Technology,Laptops,Laptop B,8,231,1848,151.76
3316,2023-08-31,CUST018,West,Technology,Laptops,Laptop B,8,375,3000,190.01
3317,2023-06-26,CUST222,West,Technology,Laptops,Laptop B,6,176,1056,201.29
3318,2023-03-18,CUST281,West,Furniture,Chairs,Chair B,3,242,726,124.29
3319,2023-10-07,CUST019,East,Technology,Phones,Phone A,3,744,2232,189.99
3320,2023-04-22,CUST251,East,Furniture,Bookcases,Bookcase A,4,874,3496,424.98
3321,2023-08-09,CUST408,West,Technology,Laptops,Laptop B,5,441,2205,250.05
3322,2023-02-14,CUST381,West,OfficeSupplies,Paper,Paper A,7,673,4711,432.74
3323,2023-02-06,CUST053,East,Furniture,Tables,Table B,2,987,1974,99.33
3324,2023-07-06,CUST385,West,Furniture,Tables,Table A,4,759,3036,757.26
3325,2023-02-04,CUST215,East,Furniture,Tables,Table A,4,256,1024,116.36
3326,2023-12-29,CUST208,North,Technology,Laptops,Laptop B,9,135,1215,152.67
3327,2023-05-22,CUST252,South,OfficeSupplies,Binders,Binder B,6,639,3834,792.35
3328,2023-06-17,CUST051,East,OfficeSupplies,Binders,Binder B,5,593,2965,331.27
3329,2023-09-14,CUST205,North,OfficeSupplies,Binders,Binder B,6,15,90,5.33
3330,2023-02-01,CUST472,North,OfficeSupplies,Paper,Paper B,3,232,696,37.88
3331,2023-07-31,CUST239,East,Technology,Laptops,Laptop A,5,561,2805,507.16
3332,2023-10-08,CUST234,South,Furniture,Tables,Table A,1,946,946,233.65
3333,2023-06-25,CUST142,West,Technology,Phones,Phone B,1,596,596,62.99
3334,2023-07-26,CUST344,South,OfficeSupplies,Binders,Binder B,1,387,387,75.9
3335,2023-05-21,CUST457,North,OfficeSupplies,Binders,Binder A,8,60,480,94.94
3336,2023-11-10,CUST419,North,OfficeSupplies,Art,Art A,8,613,4904,445.06
3337,2023-08-03,CUST173,South,OfficeSupplies,Binders,Binder B,8,501,4008,627.4
3338,2023-09-27,CUST187,North,Furniture,Tables,Table A,5,482,2410,169.22
3339,2023-06-04,CUST175,South,OfficeSupplies,Paper,Paper A,3,394,1182,81.69
3340,2023-10-27,CUST018,West,Technology,Phones,Phone B,4,817,3268,756.75
3341,2023-04-03,CUST478,North,OfficeSupplies,Art,Art B,6,357,2142,442.09
3342,2023-10-30,CUST029,East,Technology,Phones,Phone B,6,817,4902,488.17
3343,2023-01-09,CUST024,North,Furniture,Bookcases,Bookcase A,4,529,2116,120.86
3344,2023-12-23,CUST327,North,Furniture,Chairs,Chair C,8,489,3912,209.71
3345,2023-03-17,CUST164,East,Technology,Accessories,Accessory A,4,577,2308,177.73
3346,2023-09-02,CUST477,South,Furniture,Bookcases,Bookcase A,1,760,760,88.63
3347,2023-12-10,CUST277,South,OfficeSupplies,Paper,Paper B,1,395,395,21.51
3348,2023-09-16,CUST492,South,Furniture,Tables,Table A,3,851,2553,438.46
3349,2023-09-03,CUST221,North,Furniture,Tables,Table A,6,929,5574,408.41
3350,2023-03-01,CUST406,East,OfficeSupplies,Binders,Binder B,8,129,1032,242.09
3351,2023-02-20,CUST178,East,Furniture,Bookcases,Bookcase B,8,843,6744,1265.22
3352,2023-03-10,CUST236,South,OfficeSupplies,Art,Art A,9,281,2529,593.45
3353,2023-01-15,CUST325,North,Furniture,Tables,Table B,3,848,2544,343.13
3354,2023-02-06,CUST134,West,OfficeSupplies,Art,Art A,7,30,210,30.98
3355,2023-01-08,CUST457,North,Technology,Phones,Phone B,4,537,2148,399.55
3356,2023-01-25,CUST487,North,Technology,Laptops,Laptop A,5,935,4675,754.59
3357,2023-10-20,CUST185,North,Technology,Phones,Phone C,4,569,2276,328.09
3358,2023-03-17,CUST353,East,Furniture,Tables,Table A,8,920,7360,1360.41
3359,2023-10-13,CUST088,North,OfficeSupplies,Paper,Paper B,8,11,88,10.3
3360,2023-02-21,CUST143,East,Technology,Accessories,Accessory A,7,400,2800,204.69
3361,2023-08-28,CUST143,North,Technology,Accessories,Accessory A,1,281,281,23.44
3362,2023-10-25,CUST492,West,Furniture,Tables,Table B,4,31,124,12.57
3363,2023-04-15,CUST309,South,OfficeSupplies,Binders,Binder B,4,323,1292,314.06
3364,2023-02-26,CUST120,North,Furniture,Chairs,Chair C,4,879,3516,381.66
3365,2023-09-17,CUST197,North,Technology,Accessories,Accessory B,5,975,4875,440.78
3366,2023-08-08,CUST336,South,Technology,Phones,Phone C,9,506,4554,386.82
3367,2023-09-12,CUST002,North,OfficeSupplies,Paper,Paper A,3,246,738,47.21
3368,2023-10-26,CUST245,West,Technology,Accessories,Accessory B,2,624,1248,148.39
3369,2023-07-31,CUST156,East,Technology,Phones,Phone B,2,599,1198,134.82
3370,2023-04-10,CUST256,East,Furniture,Bookcases,Bookcase A,1,917,917,132.11
3371,2023-10-17,CUST105,South,Technology,Phones,Phone C,9,841,7569,1192.75
3372,2023-09-16,CUST211,South,Furniture,Chairs,Chair B,3,618,1854,242.09
3373,2023-06-08,CUST045,North,Furniture,Tables,Table B,5,197,985,117.76
3374,2023-03-06,CUST387,West,Technology,Laptops,Laptop A,5,419,2095,420.18
3375,2023-01-30,CUST266,North,Furniture,Bookcases,Bookcase B,8,496,3968,585.45
3376,2023-04-15,CUST184,East,Furniture,Chairs,Chair C,9,334,3006,677.85
3377,2023-02-16,CUST087,East,Furniture,Chairs,Chair A,5,953,4765,1184.74
3378,2023-11-10,CUST147,South,Technology,Accessories,Accessory B,8,490,3920,947.33
3379,2023-01-27,CUST029,West,Technology,Phones,Phone A,5,257,1285,320.23
3380,2023-04-17,CUST220,West,Furniture,Tables,Table B,9,775,6975,1532.29
3381,2023-02-21,CUST060,East,Furniture,Bookcases,Bookcase A,2,100,200,21.08
3382,2023-11-12,CUST410,North,Furniture,Chairs,Chair C,7,972,6804,1274.74
3383,2023-04-21,CUST234,North,OfficeSupplies,Binders,Binder A,6,481,2886,164.39
3384,2023-05-08,CUST237,South,Furniture,Chairs,Chair B,3,623,1869,301.17
3385,2023-12-05,CUST394,North,Furniture,Chairs,Chair B,8,337,2696,360.26
3386,2023-05-12,CUST013,West,OfficeSupplies,Binders,Binder B,9,445,4005,597.87
3387,2023-04-30,CUST293,West,OfficeSupplies,Binders,Binder B,7,5,35,6.78
3388,2023-05-20,CUST149,North,Furniture,Tables,Table B,3,702,2106,201.24
3389,2023-03-19,CUST226,South,Technology,Accessories,Accessory B,2,797,1594,222.81
3390,2023-05-24,CUST266,East,Furniture,Tables,Table A,2,39,78,19.09
3391,2023-10-02,CUST187,East,Technology,Phones,Phone C,5,247,1235,198.63
3392,2023-01-10,CUST451,West,OfficeSupplies,Paper,Paper B,6,545,3270,279.57
3393,2023-01-23,CUST210,North,Technology,Phones,Phone C,3,544,1632,153.76
3394,2023-06-24,CUST004,West,Furniture,Tables,Table A,7,326,2282,129.74
3395,2023-02-24,CUST464,North,Furniture,Tables,Table A,3,160,480,38.25
3396,2023-05-27,CUST485,West,Furniture,Chairs,Chair A,7,24,168,41.96
3397,2023-02-12,CUST395,West,Furniture,Bookcases,Bookcase A,1,954,954,178.7
3398,2023-09-17,CUST022,North,Furniture,Tables,Table A,6,891,5346,505.68
3399,2023-10-17,CUST353,North,Furniture,Bookcases,Bookcase B,8,357,2856,293.49
3400,2023-06-05,CUST074,North,OfficeSupplies,Paper,Paper B,6,469,2814,352.43
3401,2023-08-24,CUST200,South,OfficeSupplies,Art,Art B,4,336,1344,221.33
3402,2023-12-14,CUST233,South,Furniture,Tables,Table B,6,106,636,61.98
3403,2023-08-02,CUST108,West,Technology,Phones,Phone C,5,977,4885,971.19
3404,2023-12-01,CUST086,West,Technology,Phones,Phone A,8,617,4936,1042.45
3405,2023-03-01,CUST482,East,OfficeSupplies,Binders,Binder A,5,743,3715,846.37
3406,2023-02-02,CUST044,South,Technology,Phones,Phone A,5,372,1860,277.41
3407,2023-12-03,CUST344,West,Technology,Phones,Phone A,5,902,4510,424.0
3408,2023-08-13,CUST286,West,OfficeSupplies,Art,Art A,3,125,375,68.68
3409,2023-06-01,CUST152,East,OfficeSupplies,Paper,Paper A,8,590,4720,473.95
3410,2023-10-03,CUST328,West,Furniture,Bookcases,Bookcase A,9,75,675,98.64
3411,2023-05-10,CUST377,South,OfficeSupplies,Binders,Binder A,8,17,136,22.87
3412,2023-10-18,CUST023,West,OfficeSupplies,Binders,Binder A,2,577,1154,176.92
3413,2023-11-16,CUST308,East,Furniture,Tables,Table B,4,967,3868,565.29
3414,2023-09-06,CUST175,East,OfficeSupplies,Paper,Paper B,3,518,1554,310.15
3415,2023-11-30,CUST284,East,Technology,Phones,Phone C,6,462,2772,256.89
3416,2023-04-12,CUST120,South,OfficeSupplies,Art,Art B,9,986,8874,1316.68
3417,2023-02-16,CUST222,West,OfficeSupplies,Binders,Binder B,5,162,810,125.25
3418,2023-08-23,CUST150,East,Furniture,Chairs,Chair B,5,261,1305,72.11
3419,2023-03-26,CUST046,North,Furniture,Chairs,Chair C,9,917,8253,1910.76
3420,2023-02-28,CUST054,North,OfficeSupplies,Binders,Binder A,6,528,3168,497.54
3421,2023-01-06,CUST309,West,Furniture,Tables,Table A,5,589,2945,311.33
3422,2023-09-27,CUST428,West,OfficeSupplies,Art,Art A,4,120,480,53.65
3423,2023-12-31,CUST029,West,Furniture,Bookcases,Bookcase B,3,819,2457,354.67
3424,2023-04-27,CUST106,East,OfficeSupplies,Paper,Paper B,3,995,2985,201.65
3425,2023-12-18,CUST186,East,OfficeSupplies,Binders,Binder B,5,532,2660,163.74
3426,2023-12-24,CUST250,East,Furniture,Bookcases,Bookcase B,4,24,96,12.55
3427,2023-07-13,CUST468,West,OfficeSupplies,Paper,Paper B,2,517,1034,84.34
3428,2023-08-09,CUST211,West,Technology,Phones,Phone B,8,778,6224,909.68
3429,2023-02-19,CUST374,East,Furniture,Chairs,Chair A,8,92,736,78.31
3430,2023-01-14,CUST133,South,Technology,Phones,Phone A,9,812,7308,592.45
3431,2023-07-27,CUST301,North,OfficeSupplies,Binders,Binder A,7,596,4172,281.26
3432,2023-03-19,CUST078,East,Furniture,Tables,Table B,1,549,549,105.33
3433,2023-01-07,CUST160,South,OfficeSupplies,Binders,Binder A,3,427,1281,85.54
3434,2023-08-02,CUST070,West,Furniture,Chairs,Chair B,8,108,864,164.67
3435,2023-10-21,CUST330,East,Technology,Laptops,Laptop A,6,220,1320,135.2
3436,2023-11-28,CUST184,East,Furniture,Chairs,Chair A,6,322,1932,397.98
3437,2023-12-31,CUST103,West,Furniture,Tables,Table A,7,849,5943,991.56
3438,2023-09-02,CUST305,East,Furniture,Tables,Table B,9,632,5688,624.48
3439,2023-12-22,CUST478,South,Technology,Laptops,Laptop A,9,710,6390,343.84
3440,2023-01-05,CUST019,West,OfficeSupplies,Paper,Paper A,2,258,516,71.11
3441,2023-05-29,CUST266,West,Technology,Accessories,Accessory A,5,693,3465,499.17
3442,2023-07-02,CUST145,North,Furniture,Bookcases,Bookcase B,9,92,828,121.19
3443,2023-02-15,CUST392,North,Furniture,Chairs,Chair B,7,937,6559,412.55
3444,2023-08-08,CUST430,West,OfficeSupplies,Art,Art B,9,610,5490,829.81
3445,2023-09-07,CUST282,South,Furniture,Chairs,Chair C,8,50,400,69.25
3446,2023-02-15,CUST459,East,Furniture,Tables,Table B,5,835,4175,376.44
3447,2023-01-28,CUST381,South,Furniture,Chairs,Chair B,7,918,6426,1499.95
3448,2023-11-29,CUST332,West,Furniture,Chairs,Chair B,2,393,786,183.42
3449,2023-09-07,CUST059,South,Technology,Phones,Phone C,1,625,625,86.61
3450,2023-10-16,CUST097,South,Furniture,Chairs,Chair C,8,746,5968,371.1
3451,2023-08-05,CUST399,East,Technology,Laptops,Laptop B,4,828,3312,287.95
3452,2023-04-05,CUST056,West,OfficeSupplies,Art,Art A,7,888,6216,484.9
3453,2023-12-27,CUST200,East,Technology,Accessories,Accessory B,1,603,603,93.73
3454,2023-03-17,CUST441,West,Furniture,Chairs,Chair C,2,657,1314,154.66
3455,2023-03-25,CUST434,North,Technology,Laptops,Laptop A,3,564,1692,296.7
3456,2023-01-30,CUST285,North,OfficeSupplies,Paper,Paper B,8,144,1152,185.18
3457,2023-10-09,CUST050,South,OfficeSupplies,Art,Art B,2,827,1654,339.71
3458,2023-09-27,CUST134,North,Furniture,Chairs,Chair A,8,770,6160,902.93
3459,2023-08-05,CUST061,South,Technology,Accessories,Accessory A,1,17,17,2.79
3460,2023-08-28,CUST089,South,OfficeSupplies,Art,Art B,5,29,145,31.26
3461,2023-06-15,CUST427,North,OfficeSupplies,Paper,Paper A,1,766,766,129.24
3462,2023-05-14,CUST473,North,OfficeSupplies,Binders,Binder A,7,642,4494,1105.57
3463,2023-05-21,CUST356,North,Furniture,Chairs,Chair C,7,230,1610,115.05
3464,2023-10-21,CUST384,West,Technology,Laptops,Laptop A,2,258,516,108.05
3465,2023-09-21,CUST189,South,Technology,Accessories,Accessory B,8,620,4960,611.53
3466,2023-08-24,CUST463,West,Furniture,Tables,Table A,4,704,2816,205.31
3467,2023-01-22,CUST343,South,OfficeSupplies,Paper,Paper A,8,177,1416,315.47
3468,2023-03-27,CUST133,South,Technology,Phones,Phone B,4,997,3988,418.38
3469,2023-12-15,CUST343,East,Furniture,Chairs,Chair C,8,870,6960,1134.23
3470,2023-10-20,CUST068,East,Furniture,Chairs,Chair A,2,174,348,56.51
3471,2023-06-27,CUST490,South,Furniture,Chairs,Chair C,7,506,3542,364.54
3472,2023-08-11,CUST379,East,Furniture,Chairs,Chair A,9,623,5607,293.41
3473,2023-03-30,CUST125,North,Technology,Accessories,Accessory A,1,985,985,153.98
3474,2023-06-15,CUST150,South,OfficeSupplies,Art,Art A,7,949,6643,1233.5
3475,2023-09-28,CUST321,North,Technology,Laptops,Laptop A,6,930,5580,575.09
3476,2023-10-16,CUST489,North,OfficeSupplies,Paper,Paper A,4,256,1024,198.74
3477,2023-05-15,CUST392,East,Furniture,Chairs,Chair A,9,221,1989,407.21
3478,2023-03-15,CUST011,East,Technology,Phones,Phone C,3,688,2064,387.3
3479,2023-09-30,CUST419,South,Technology,Laptops,Laptop A,1,929,929,84.3
3480,2023-05-12,CUST343,West,Furniture,Bookcases,Bookcase B,5,857,4285,891.94
3481,2023-06-17,CUST397,South,Furniture,Bookcases,Bookcase A,4,62,248,14.75
3482,2023-03-20,CUST460,South,OfficeSupplies,Paper,Paper A,1,125,125,27.55
3483,2023-03-11,CUST017,West,OfficeSupplies,Paper,Paper A,1,509,509,84.31
3484,2023-11-11,CUST069,South,Furniture,Tables,Table A,7,165,1155,123.97
3485,2023-07-25,CUST145,East,OfficeSupplies,Art,Art A,9,599,5391,325.91
3486,2023-09-26,CUST494,East,Furniture,Tables,Table A,6,703,4218,731.25
3487,2023-12-16,CUST110,West,OfficeSupplies,Paper,Paper B,3,411,1233,230.3
3488,2023-02-20,CUST476,East,OfficeSupplies,Paper,Paper B,7,72,504,56.0
3489,2023-02-11,CUST219,North,Furniture,Bookcases,Bookcase B,9,742,6678,1087.58
3490,2023-06-15,CUST062,North,OfficeSupplies,Binders,Binder B,7,116,812,109.71
3491,2023-06-27,CUST436,East,OfficeSupplies,Binders,Binder A,6,535,3210,695.46
3492,2023-01-20,CUST106,East,OfficeSupplies,Binders,Binder B,2,468,936,154.84
3493,2023-05-30,CUST397,East,Technology,Phones,Phone B,1,740,740,57.46
3494,2023-05-29,CUST278,East,OfficeSupplies,Art,Art A,2,710,1420,189.44
3495,2023-09-22,CUST451,South,OfficeSupplies,Art,Art A,6,30,180,27.63
3496,2023-12-22,CUST026,East,Technology,Accessories,Accessory A,2,268,536,114.61
3497,2023-07-02,CUST363,South,Technology,Laptops,Laptop A,2,570,1140,128.82
3498,2023-04-29,CUST143,North,Furniture,Chairs,Chair C,1,761,761,168.81
3499,2023-12-24,CUST407,South,Technology,Phones,Phone B,7,615,4305,1009.52
3500,2023-02-22,CUST472,West,OfficeSupplies,Paper,Paper A,8,491,3928,844.27
3501,2023-05-21,CUST108,East,Furniture,Bookcases,Bookcase B,9,451,4059,922.68
3502,2023-06-14,CUST427,North,Technology,Laptops,Laptop A,6,375,2250,279.0
3503,2023-10-17,CUST432,East,Technology,Laptops,Laptop A,7,723,5061,984.48
3504,2023-05-21,CUST343,West,Technology,Laptops,Laptop A,6,612,3672,767.21
3505,2023-08-15,CUST193,East,Technology,Laptops,Laptop A,5,381,1905,247.28
3506,2023-01-05,CUST444,East,Furniture,Chairs,Chair B,3,537,1611,202.63
3507,2023-05-04,CUST146,South,Furniture,Tables,Table B,5,826,4130,703.27
3508,2023-12-26,CUST111,East,Technology,Phones,Phone B,5,989,4945,693.38
3509,2023-02-26,CUST251,West,Furniture,Chairs,Chair B,7,154,1078,135.44
3510,2023-04-30,CUST070,West,OfficeSupplies,Paper,Paper A,3,171,513,99.13
3511,2023-11-22,CUST464,South,Technology,Phones,Phone B,2,668,1336,105.47
3512,2023-03-06,CUST326,West,OfficeSupplies,Binders,Binder A,5,637,3185,616.24
3513,2023-09-04,CUST434,East,Furniture,Tables,Table A,7,947,6629,942.69
3514,2023-11-17,CUST411,North,OfficeSupplies,Binders,Binder A,8,66,528,68.87
3515,2023-05-16,CUST055,East,Furniture,Chairs,Chair A,2,257,514,73.79
3516,2023-06-16,CUST429,West,Technology,Laptops,Laptop B,1,170,170,41.2
3517,2023-05-18,CUST368,West,OfficeSupplies,Art,Art A,8,571,4568,1096.86
3518,2023-01-17,CUST068,South,Technology,Accessories,Accessory B,5,704,3520,542.65
3519,2023-11-04,CUST138,South,OfficeSupplies,Paper,Paper A,1,687,687,125.17
3520,2023-08-30,CUST304,North,Technology,Accessories,Accessory A,2,364,728,95.36
3521,2023-09-07,CUST362,East,OfficeSupplies,Art,Art A,5,974,4870,741.67
3522,2023-06-01,CUST102,North,Furniture,Tables,Table A,3,611,1833,277.94
3523,2023-08-17,CUST125,North,OfficeSupplies,Art,Art A,2,838,1676,346.77
3524,2023-08-24,CUST162,East,Technology,Accessories,Accessory A,4,357,1428,254.43
3525,2023-11-27,CUST125,North,Furniture,Chairs,Chair A,5,221,1105,201.0
3526,2023-10-20,CUST162,East,OfficeSupplies,Paper,Paper A,9,458,4122,732.01
3527,2023-10-02,CUST206,West,Furniture,Chairs,Chair A,8,277,2216,536.28
3528,2023-04-03,CUST042,West,Furniture,Tables,Table A,1,383,383,32.34
3529,2023-03-06,CUST365,East,Technology,Laptops,Laptop B,5,488,2440,254.2
3530,2023-01-24,CUST028,West,OfficeSupplies,Art,Art A,1,233,233,39.67
3531,2023-08-06,CUST399,West,Technology,Accessories,Accessory B,3,436,1308,212.71
3532,2023-01-03,CUST193,East,Technology,Phones,Phone C,9,419,3771,314.73
3533,2023-06-03,CUST209,West,Technology,Laptops,Laptop B,8,38,304,43.14
3534,2023-04-30,CUST115,South,OfficeSupplies,Paper,Paper A,5,941,4705,1132.89
3535,2023-03-30,CUST047,South,OfficeSupplies,Paper,Paper A,4,744,2976,478.9
3536,2023-01-10,CUST284,West,Furniture,Chairs,Chair C,9,642,5778,526.98
3537,2023-09-05,CUST140,East,Technology,Laptops,Laptop B,4,180,720,133.71
